都道府県番号,都道府県枝番,予選地区名,年度,校数,優勝校,優勝校公立・実業・私立区別,準優勝校,準優勝校公立・実業・私立区別,準優勝校2,準優勝校2公立・実業・私立区別,準優勝校3,準優勝校3公立・実業・私立区別,備考,選手権出場校,注
42,0,長崎,1990年,59,海星,私,長崎商,公・実,,,,,,,
42,0,長崎,1991年,59,瓊浦,私,海星,私,,,,,,,
42,0,長崎,1992年,59,佐世保実,私,長崎商,公・実,,,,,,,
42,0,長崎,1993年,60,長崎日大,私,波佐見,公,,,,,,,
42,0,長崎,1994年,60,長崎北陽台,公,海星,私,,,,,,,
42,0,長崎,1995年,60,長崎日大,私,波佐見,公,,,,,,,
42,0,長崎,1996年,59,波佐見,公,長崎日大,私,,,,,,,
42,0,長崎,1997年,60,長崎南山,私,長崎商,公・実,,,,,,,
42,0,長崎,1998年,60,長崎日大,私,諫早,公,,,,,,,
42,0,長崎,1999年,60,長崎日大,私,海星,私,,,,,,,
42,0,長崎,2000年,59,長崎日大,私,波佐見,公,,,,,,,
42,0,長崎,2001年,60,波佐見,公,長崎商,公・実,,,,,,,
42,0,長崎,2002年,61,海星,私,長崎南山,私,,,,,,,
42,0,長崎,2003年,61,長崎日大,私,波佐見,公,,,,,,,
42,0,長崎,2004年,62,佐世保実,私,清峰,公,,,,,,,
42,0,長崎,2005年,61,清峰,公,瓊浦,私,,,,,,,
42,0,長崎,2006年,61,清峰,公,波佐見,公,,,,,,,
42,0,長崎,2007年,61,長崎日大,私,長崎北,公,,,,,,,
42,0,長崎,2008年,61,清峰,公,鎮西学院,私,,,,,,,
42,0,長崎,2009年,61,長崎日大,私,創成館,私,,,,,,,
42,0,長崎,2010年,62,長崎日大,私,海星,私,,,,,,,
42,0,長崎,2011年,58,海星,私,清峰,公,,,,,,,
42,0,長崎,2012年,58,佐世保実,私,長崎商,公・実,,,,,,,
42,0,長崎,2013年,58,佐世保実,私,長崎日大,私,,,,,,,
42,0,長崎,2014年,57,海星,私,創成館,私,,,,,,,
42,0,長崎,2015年,57,創成館,私,海星,私,,,,,,,
42,0,長崎,2016年,57,長崎商,公・実,大村工,公・実,,,,,,,
42,0,長崎,2017年,57,波佐見,公,清峰,公,,,,,,,
42,0,長崎,2018年,57,創成館,私,海星,私,,,,,,,
42,0,長崎,2019年,55,海星,私,鎮西学院,私,,,,,,,
42,0,長崎,2020年,54,大崎,公,鹿町工,公・実,,,,,独自大会,,
42,0,長崎,2021年,52,長崎商,公・実,大崎,公,,,,,,,
43,0,熊本,1948年,19,熊本商,公・実,熊本工,公・実,,,,,西九州２,×,
43,0,熊本,1949年,25,熊本商,公・実,鹿本（→鹿本・鹿本商工・鹿本農）,公,,,,,西九州２,×,
43,0,熊本,1950年,27,熊本工,公・実,菊池総合（→菊池・菊池農）,公,,,,,西九州４,済々黌　*1,＊1 県大会は準決勝で敗退
43,0,熊本,1951年,28,熊本商,公・実,済々黌,公,,,,,西九州２,×,
43,0,熊本,1952年,28,熊本工,公・実,済々黌,公,,,,,西九州２,×,
43,0,熊本,1953年,31,熊本,公,済々黌,公,,,,,西九州４,熊本,
43,0,熊本,1954年,30,熊本工,公・実,済々黌,公,,,,,西九州２,×,
43,0,熊本,1955年,30,熊本,公,熊本工,公・実,,,,,西九州２,熊本,
43,0,熊本,1956年,27,済々黌,公,九州学院,私,,,,,西九州４,済々黌,
43,0,熊本,1957年,29,熊本,公,鎮西,私,,,,,西九州２,×,
43,0,熊本,1958年,28,済々黌,公,九州学院,私,,,,,なし,済々黌,
43,0,熊本,1959年,28,鎮西,私,熊本商,公・実,,,,,中九州,鎮西,
43,0,熊本,1960年,27,熊本商,公・実,熊本工,公・実,,,,,△中九州２,熊本商,
43,0,熊本,1961年,29,熊本工,公・実,鎮西,私,,,,,△中九州２,×,
43,0,熊本,1962年,30,熊本工,公・実,鎮西,私,,,,,△中九州２,×,
43,0,熊本,1963年,32,九州学院,私,鎮西,私,,,,,なし,九州学院,
43,0,熊本,1964年,33,八代東,公,九州学院,私,,,,,△中九州２,八代東,
43,0,熊本,1965年,33,九州学院,私,八代東,公,,,,,△中九州２,×,
43,0,熊本,1966年,33,熊本一工（→開新）,私,水俣,公,,,,,△中九州２,×,
43,0,熊本,1967年,35,大津,公,熊本工,公・実,,,,,△中九州２,×,
43,0,熊本,1968年,34,鎮西,私,九州学院,私,,,,,なし,鎮西,
43,0,熊本,1969年,37,熊本工,公・実,八代第一（→秀岳館）,私,,,,,△中九州２,×,
43,0,熊本,1970年,37,鎮西,私,東海大二（→東海大熊本星翔）,私,,,,,△中九州２,×,
43,0,熊本,1971年,38,九州学院,私,東海大二,私,,,,,△中九州２,×,
43,0,熊本,1972年,38,鎮西,私,八代第一,私,,,,,△中九州２,×,
43,0,熊本,1973年,40,八代東,公,宇土,公,,,,,なし,八代東,
43,0,熊本,1974年,40,熊本一工,私,鎮西,私,,,,,△中九州２,×,
43,0,熊本,1975年,44,九州学院,私,熊本工,公・実,,,,,△中九州２,九州学院,
43,0,熊本,1976年,49,熊本工,公・実,鎮西,私,,,,,以降1県1代表制,,
43,0,熊本,1977年,49,熊本工,公・実,済々黌,公,,,,,,,
43,0,熊本,1978年,49,熊本工大（→文徳）,私,鎮西,私,,,,,,,
43,0,熊本,1979年,49,済々黌,公,熊本工大,私,,,,,,,
43,0,熊本,1980年,52,熊本工,公・実,八代,公,,,,,,,
43,0,熊本,1981年,53,鎮西,私,済々黌,公,,,,,,,
43,0,熊本,1982年,54,熊本工,公・実,東海大二,私,,,,,,,
43,0,熊本,1983年,55,東海大二,私,熊本工,公・実,,,,,,,
43,0,熊本,1984年,55,鎮西,私,熊本工,公・実,,,,,,,
43,0,熊本,1985年,57,熊本西,公,九州学院,私,,,,,,,
43,0,熊本,1986年,56,熊本工,公・実,八代第一,私,,,,,,,
43,0,熊本,1987年,57,九州学院,私,八代工,公・実,,,,,,,
43,0,熊本,1988年,58,熊本工,公・実,鎮西,私,,,,,,,
43,0,熊本,1989年,59,熊本工,公・実,東海大二,私,,,,,,,
43,0,熊本,1990年,59,済々黌,公,熊本工,公・実,,,,,,,
43,0,熊本,1991年,59,熊本工,公・実,大津,公,,,,,,,
43,0,熊本,1992年,59,熊本工,公・実,城北,私,,,,,,,
43,0,熊本,1993年,59,城北,私,鎮西,私,,,,,,,
43,0,熊本,1994年,61,済々黌,公,熊本市商（→千原台）,公・実,,,,,,,
43,0,熊本,1995年,61,城北,私,九州学院,私,,,,,,,
43,0,熊本,1996年,61,熊本工,公・実,東海大二,私,,,,,,,
43,0,熊本,1997年,62,文徳,私,八代第一,私,,,,,,,
43,0,熊本,1998年,62,九州学院,私,熊本工,公・実,,,,,,,
43,0,熊本,1999年,64,九州学院,私,東海大二,私,,,,,,,
43,0,熊本,2000年,64,九州学院,私,八代第一,私,,,,,,,
43,0,熊本,2001年,65,秀岳館,私,熊本工,公・実,,,,,,,
43,0,熊本,2002年,66,熊本工,公・実,九州学院,私,,,,,,,
43,0,熊本,2003年,66,必由館,公,文徳,私,,,,,,,
43,0,熊本,2004年,67,熊本工,公・実,秀岳館,私,,,,,,,
43,0,熊本,2005年,67,熊本工,公・実,文徳,私,,,,,,,
43,0,熊本,2006年,68,熊本工,公・実,専大玉名,私,,,,,,,
43,0,熊本,2007年,68,八代東,公,九州学院,私,,,,,,,
43,0,熊本,2008年,67,城北,私,専大玉名,私,,,,,,,
43,0,熊本,2009年,67,熊本工,公・実,九州学院,私,,,,,,,
43,0,熊本,2010年,67,九州学院,私,八代東,公,,,,,,,
43,0,熊本,2011年,66,専大玉名,私,熊本工,公・実,,,,,,,
43,0,熊本,2012年,67,済々黌,公,必由館,公,,,,,,,
43,0,熊本,2013年,66,熊本工,公・実,文徳,私,,,,,,,
43,0,熊本,2014年,65,城北,私,文徳,私,,,,,,,
43,0,熊本,2015年,64,九州学院,私,文徳,私,,,,,,,
43,0,熊本,2016年,63,秀岳館,私,九州学院,私,,,,,,,
43,0,熊本,2017年,63,秀岳館,私,九州学院,私,,,,,,,
43,0,熊本,2018年,61,東海大熊本星翔,私,熊本工,公・実,,,,,,,
43,0,熊本,2019年,58,熊本工,公・実,九州学院,私,,,,,,,
43,0,熊本,2020年,55,,,,,,,,,独自大会、4地区決勝まで,,
43,0,熊本,2021年,55,熊本工,公・実,熊本北,公,,,,,,,
44,0,大分,1948年,13,別府一（→別府鶴見丘）,公,大分二（→大分城崎・大分工）,公・実,,,,,東九州３,大分二,
44,0,大分,1949年,20,臼杵（→臼杵・大分東・海洋科学）,公,別府一,公,,,,,東九州２,臼杵,
44,0,大分,1950年,22,大分一（→大分上野丘）,公,大分二,公・実,,,,,東九州４,別府一　*1,＊1 県大会は準決勝で敗退
44,0,大分,1951年,24,大分城崎（→大分商）,公・実,大分上野丘,公,,,,,東九州２,大分城崎,
44,0,大分,1952年,25,大分城崎,公・実,津久見,公,,,,,東九州２,津久見,
44,0,大分,1953年,24,佐伯鶴城,公,大分上野丘,公,,,,,東九州３,×,
44,0,大分,1954年,24,大分商,公・実,臼杵,公,,,,,東九州２,×,
44,0,大分,1955年,23,佐伯鶴城,公,津久見,公,,,,,東九州２,津久見,
44,0,大分,1956年,23,別府鶴見丘,公,中津東（→中津東・中津工）　*2,公・実,,,,,東九州３,別府鶴見丘,＊2 1963年工業に関する学科が分離し中津工となる。中津東は1965年中津商に改称。中津商と中津工は2009年統合、中津東に
44,0,大分,1957年,24,中津東,公・実,大分商,公・実,,,,,東九州２,×,
44,0,大分,1958年,25,大分上野丘,公,中津東,公・実,,,,,なし,大分上野丘,
44,0,大分,1959年,26,津久見,公,大分商,公・実,,,,,中九州,×,
44,0,大分,1960年,27,高田,公,日田（→日田・日田三隈）,公,,,,,△中九州２,×,
44,0,大分,1961年,28,高田,公,中津東,公・実,,,,,△中九州２,高田,
44,0,大分,1962年,27,大分商,公・実,日田,公,,,,,△中九州２,大分商,
44,0,大分,1963年,27,津久見,公,大分上野丘,公,,,,,なし,津久見,
44,0,大分,1964年,30,佐伯鶴城,公,中津東,公・実,,,,,△中九州２,×,
44,0,大分,1965年,29,津久見,公,高田,公,,,,,△中九州２,津久見,
44,0,大分,1966年,30,津久見,公,別府鶴見丘,公,,,,,△中九州２,津久見,
44,0,大分,1967年,31,大分商,公・実,別府鶴見丘,公,,,,,△中九州２,大分商,
44,0,大分,1968年,30,津久見,公,別府鶴見丘,公,,,,,なし,津久見,
44,0,大分,1969年,31,大分商,公・実,津久見,公,,,,,△中九州２,大分商,
44,0,大分,1970年,31,大分商,公・実,津久見,公,,,,,△中九州２,大分商,
44,0,大分,1971年,31,鶴崎工,公・実,中津工（→中津東）　,公・実,,,,,△中九州２,鶴崎工,
44,0,大分,1972年,31,津久見,公,大分商,公・実,,,,,△中九州２,津久見,
44,0,大分,1973年,30,日田林工,公・実,大分商,公・実,,,,,なし,日田林工,
44,0,大分,1974年,30,佐伯鶴城,公,中津工,公・実,,,,,△中九州２,佐伯鶴城,
44,0,大分,1975年,31,緒方工（→三重総合）,公・実,津久見,公,,,,,△中九州２,×,
44,0,大分,1976年,31,柳ヶ浦,私,鶴崎工,公・実,,,,,以降1県1代表制,,
44,0,大分,1977年,31,津久見,公,緒方工,公・実,,,,,,,
44,0,大分,1978年,31,日田林工,公・実,大分商,公・実,,,,,,,
44,0,大分,1979年,34,大分商,公・実,別府商（→別府青翔）,公・実,,,,,,,
44,0,大分,1980年,35,大分商,公・実,柳ヶ浦,私,,,,,,,
44,0,大分,1981年,36,津久見,公,中津工,公・実,,,,,,,
44,0,大分,1982年,37,津久見,公,大分上野丘,公,,,,,,,
44,0,大分,1983年,41,中津工,公・実,国東,公,,,,,,,
44,0,大分,1984年,43,別府商,公・実,柳ヶ浦,私,,,,,,,
44,0,大分,1985年,45,津久見,公,佐伯豊南,公,,,,,,,
44,0,大分,1986年,46,佐伯鶴城,公,柳ヶ浦,私,,,,,,,
44,0,大分,1987年,48,柳ヶ浦,私,鶴崎工,公・実,,,,,,,
44,0,大分,1988年,50,津久見,公,佐伯豊南,公,,,,,,,
44,0,大分,1989年,50,鶴崎工,公・実,大分雄城台,公,,,,,,,
44,0,大分,1990年,51,藤蔭,私,大分商,公・実,,,,,,,
44,0,大分,1991年,51,柳ヶ浦,私,臼杵,公,,,,,,,
44,0,大分,1992年,51,柳ヶ浦,私,鶴崎工,公・実,,,,,,,
44,0,大分,1993年,52,大分工,公・実,大分,私,,,,,,,
44,0,大分,1994年,52,柳ヶ浦,私,鶴崎工,公・実,,,,,,,
44,0,大分,1995年,51,日田,公,大分東,公,,,,,,,
44,0,大分,1996年,51,佐伯鶴城,公,大分工,公・実,,,,,,,
44,0,大分,1997年,51,大分商,公・実,津久見,公,,,,,,,
44,0,大分,1998年,52,柳ヶ浦,私,津久見,公,,,,,,,
44,0,大分,1999年,52,日田林工,公・実,大分雄城台,公,,,,,,,
44,0,大分,2000年,51,中津工,公・実,大分工,公・実,,,,,,,
44,0,大分,2001年,51,明豊,私,藤蔭,私,,,,,,,
44,0,大分,2002年,50,柳ヶ浦,私,杵築,公,,,,,,,
44,0,大分,2003年,51,柳ヶ浦,私,楊志館,私,,,,,,,
44,0,大分,2004年,51,明豊,私,国東,公,,,,,,,
44,0,大分,2005年,52,別府青山（→別府青翔）,公,藤蔭,私,,,,,,,
44,0,大分,2006年,53,鶴崎工,公・実,明豊,私,,,,,,,
44,0,大分,2007年,51,楊志館,私,大分工,公・実,,,,,,,
44,0,大分,2008年,49,日田林工,公・実,大分雄城台,公,,,,,,,
44,0,大分,2009年,49,明豊,私,日田林工,公・実,,,,,,,
44,0,大分,2010年,49,大分工,公・実,明豊,私,,,,,,,
44,0,大分,2011年,48,明豊,私,日本文理大付,私,,,,,,,
44,0,大分,2012年,48,杵築,公,藤蔭,私,,,,,,,
44,0,大分,2013年,47,大分商,公・実,大分上野丘,公,,,,,,,
44,0,大分,2014年,47,大分,私,明豊,私,,,,,,,
44,0,大分,2015年,46,明豊,私,大分商,公・実,,,,,,,
44,0,大分,2016年,45,大分,私,佐伯鶴城,公,,,,,,,
44,0,大分,2017年,45,明豊,私,大分商,公・実,,,,,,,
44,0,大分,2018年,45,藤蔭,私,柳ヶ浦,私,,,,,,,
44,0,大分,2019年,44,藤蔭,私,大分商,公・実,,,,,,,
44,0,大分,2020年,43,津久見,公,大分舞鶴,公,,,,,独自大会,,
44,0,大分,2021年,44,明豊,私,大分舞鶴,公,,,,,,,
45,0,宮崎,1948年,11,宮崎大宮（→宮崎大宮・宮崎商）,公,大淀（→宮崎工・宮崎農・宮崎南）,公,,,,,東九州４,×,
45,0,宮崎,1949年,12,宮崎大宮,公,高鍋（→高鍋・高鍋農）,公,,,,,東九州２,×,
45,0,宮崎,1950年,13,高鍋,公,宮崎大宮,公,,,,,東九州２,×,
45,0,宮崎,1951年,14,高鍋,公,大淀,公,,,,,東九州４,×,
45,0,宮崎,1952年,10,宮崎大宮,公,大淀,公,,,,,東九州２,×,
45,0,宮崎,1953年,10,宮崎大宮,公,高鍋,公,,,,,東九州２,×,
45,0,宮崎,1954年,12,宮崎大宮,公,高鍋,公,,,,,東九州３,高鍋,
45,0,宮崎,1955年,12,高鍋,公,大淀,公,,,,,東九州２,×,
45,0,宮崎,1956年,14,高鍋,公,宮崎大宮,公,,,,,東九州２,×,
45,0,宮崎,1957年,14,大淀,公,宮崎大宮,公,,,,,東九州３,宮崎大宮,
45,0,宮崎,1958年,14,大淀,公,宮崎商,公・実,,,,,なし,大淀,
45,0,宮崎,1959年,17,高鍋,公,大淀,公,,,,,南九州,高鍋,
45,0,宮崎,1960年,17,大淀,公,都城都島（→都城工・都城西・都城農）,公,,,,,南九州,大淀,
45,0,宮崎,1961年,18,高鍋,公,宮崎商,公・実,,,,,南九州,高鍋,
45,0,宮崎,1962年,19,大淀,公,高鍋,公,,,,,南九州,×,
45,0,宮崎,1963年,23,宮崎商,公・実,高鍋,公,,,,,なし,宮崎商,
45,0,宮崎,1964年,27,宮崎商,公・実,日南,公,,,,,南九州,宮崎商,
45,0,宮崎,1965年,31,高鍋,公,日南,公,,,,,南九州,高鍋,
45,0,宮崎,1966年,34,宮崎大宮,公,日南,公,,,,,南九州,×,
45,0,宮崎,1967年,38,宮崎大宮,公,日南工（→日南振徳）,公・実,,,,,南九州,宮崎大宮,
45,0,宮崎,1968年,38,延岡商,公・実,日南工,公・実,,,,,なし,延岡商,
45,0,宮崎,1969年,36,宮崎商,公・実,延岡商,公・実,,,,,南九州,宮崎商,
45,0,宮崎,1970年,37,都城,私,宮崎日大,私,,,,,南九州,都城,
45,0,宮崎,1971年,36,都城農,公・実,延岡工,公・実,,,,,南九州,都城農,
45,0,宮崎,1972年,39,高鍋,公,宮崎電子工（→宮崎第一）,私,,,,,南九州,×,
45,0,宮崎,1973年,37,高鍋,公,都城,私,,,,,なし,高鍋,
45,0,宮崎,1974年,39,延岡,公,高鍋,公,,,,,△南九州２,延岡,
45,0,宮崎,1975年,39,日南,公,宮崎商,公・実,,,,,以降1県1代表制,,
45,0,宮崎,1976年,39,福島,公,日南,公,,,,,,,
45,0,宮崎,1977年,40,都城,私,延岡学園,私,,,,,,,
45,0,宮崎,1978年,42,延岡学園,私,高鍋,公,,,,,,,
45,0,宮崎,1979年,42,都城,私,日向学院,私,,,,,,,
45,0,宮崎,1980年,43,日向学院,私,延岡,公,,,,,,,
45,0,宮崎,1981年,43,都城商,公・実,都城工,公・実,,,,,,,
45,0,宮崎,1982年,42,都城,私,延岡西（→延岡星雲）,公,,,,,,,
45,0,宮崎,1983年,43,高鍋,公,延岡工,公・実,,,,,,,
45,0,宮崎,1984年,44,都城,私,高鍋,公,,,,,,,
45,0,宮崎,1985年,44,延岡商,公・実,日南,公,,,,,,,
45,0,宮崎,1986年,43,日南,公,宮崎商,公・実,,,,,,,
45,0,宮崎,1987年,44,延岡工,公・実,日章学園,私,,,,,,,
45,0,宮崎,1988年,45,宮崎南,公,都城,私,,,,,,,
45,0,宮崎,1989年,45,日向,公,日章学園,私,,,,,,,
45,0,宮崎,1990年,45,都城,私,延岡学園,私,,,,,,,
45,0,宮崎,1991年,46,延岡学園,私,日向,公,,,,,,,
45,0,宮崎,1992年,47,延岡工,公・実,都城,私,,,,,,,
45,0,宮崎,1993年,47,小林西,私,都城,私,,,,,,,
45,0,宮崎,1994年,48,延岡学園,私,都城,私,,,,,,,
45,0,宮崎,1995年,48,日南学園,私,宮崎商,公・実,,,,,,,
45,0,宮崎,1996年,48,都城,私,宮崎商,公・実,,,,,,,
45,0,宮崎,1997年,48,宮崎日大,私,高鍋,公,,,,,,,
45,0,宮崎,1998年,48,日南学園,私,宮崎第一,私,,,,,,,
45,0,宮崎,1999年,48,都城,私,小林西,私,,,,,,,
45,0,宮崎,2000年,49,延岡学園,私,宮崎日大,私,,,,,,,
45,0,宮崎,2001年,51,日南学園,私,宮崎日大,私,,,,,,,
45,0,宮崎,2002年,52,日章学園,私,延岡工,公・実,,,,,,,
45,0,宮崎,2003年,53,日南学園,私,都城商,公・実,,,,,,,
45,0,宮崎,2004年,53,佐土原,公・実,日南学園,私,,,,,,,
45,0,宮崎,2005年,54,聖心ウルスラ,私,宮崎北,公,,,,,,,
45,0,宮崎,2006年,53,延岡学園,私,宮崎日大,私,,,,,,,
45,0,宮崎,2007年,53,日南学園,私,都城商,公・実,,,,,,,
45,0,宮崎,2008年,52,宮崎商,公・実,日南学園,私,,,,,,,
45,0,宮崎,2009年,51,都城商,公・実,宮崎商,公・実,,,,,,,
45,0,宮崎,2010年,51,延岡学園,私,宮崎第一,私,,,,,,,
45,0,宮崎,2011年,50,日南学園,私,延岡学園,私,,,,,,,
45,0,宮崎,2012年,49,宮崎工,公・実,聖心ウルスラ,私,,,,,,,
45,0,宮崎,2013年,49,延岡学園,私,聖心ウルスラ,私,,,,,,,
45,0,宮崎,2014年,49,日南学園,私,日章学園,私,,,,,,,
45,0,宮崎,2015年,49,宮崎日大,私,宮崎学園,私,,,,,,,
45,0,宮崎,2016年,48,日南学園,私,宮崎商,公・実,,,,,,,
45,0,宮崎,2017年,49,聖心ウルスラ,私,日向学院,私,,,,,,,
45,0,宮崎,2018年,48,日南学園,私,日章学園,私,,,,,,,
45,0,宮崎,2019年,49,富島,公・実,小林西,私,,,,,,,
45,0,宮崎,2020年,46,宮崎日大,私,宮崎学園,私,,,,,独自大会,,
45,0,宮崎,2021年,47,宮崎商,公・実,延岡学園,私,,,,,,,
46,0,鹿児島,1948年,20,鹿児島市第三部（→鹿児島商）,公,鹿児島実,私,,,,,東九州３,×,
46,0,鹿児島,1949年,23,鶴丸（→鶴丸・明桜館）,公,鹿児島市第三部,公,,,,,東九州４,×,
46,0,鹿児島,1950年,28,鹿児島商,公・実,鶴丸,公,,,,,東九州２,×,
46,0,鹿児島,1951年,35,鹿児島実,私,鹿児島商,公・実,,,,,東九州２,×,
46,0,鹿児島,1952年,35,鹿児島商,公・実,鹿児島,私,,,,,東九州４,×,
46,0,鹿児島,1953年,37,甲南,公,鹿児島商,公・実,,,,,東九州２,甲南,
46,0,鹿児島,1954年,40,鹿児島商,公・実,鹿児島玉龍,公,,,,,東九州２,×,
46,0,鹿児島,1955年,39,鹿児島商,公・実,鹿児島玉龍,公,,,,,東九州３,×,
46,0,鹿児島,1956年,39,鹿児島実,私,鹿児島玉龍,公,,,,,東九州２,×,
46,0,鹿児島,1957年,38,鹿児島商,公・実,鹿児島,私,,,,,東九州２,×,
46,0,鹿児島,1958年,41,鹿児島玉龍,公,照国商（→鹿児島城西）,私,,,,,なし,鹿児島玉龍,
46,0,鹿児島,1959年,40,鹿児島商,公・実,鹿児島玉龍,公,,,,,南九州,×,
46,0,鹿児島,1960年,41,出水商,公・実,鹿児島玉龍,公,,,,,以降1県代表制,,
46,0,鹿児島,1961年,42,鹿児島実,私,鹿児島商,公・実,,,,,,,
46,0,鹿児島,1962年,45,鹿児島商,公・実,鹿児島玉龍,公,,,,,,,
46,0,鹿児島,1963年,45,鹿児島,私,出水,公,,,,,,,
46,0,鹿児島,1964年,48,鹿児島玉龍,公,鹿児島実,私,,,,,,,
46,0,鹿児島,1965年,52,鹿児島玉龍,公,鹿児島実,私,,,,,,,
